,times,positions,speeds
0,2.8992881774902344,0.0,0.0
1,2.937333822250366,5.8575895281156584e-05,0.0051004865088559665
2,2.9780046939849854,0.00033631330351902147,0.010200973017711933
3,3.019199848175049,0.001212760117606803,0.04335413513070761
4,3.059926986694336,0.00346653742175797,0.043354138243797274
5,3.100817918777466,0.005038323945135673,0.05227998895330685
6,3.140896797180176,0.007536366717364044,0.03251498262145826
7,3.179799795150757,0.009315360489355362,0.08734520840844566
8,3.2197651863098145,0.01327441360204877,0.11284764523322377
9,3.2595551013946533,0.01711292788261599,0.1370749543018926
10,3.2991693019866943,0.022557099102199676,0.12814910359238305
11,3.3395638465881348,0.02820528976657215,0.18042908631951055
12,3.378828287124634,0.034457170780270836,0.16895299255014112
13,3.418440103530884,0.041480898795055225,0.18297932937937042
14,3.459015369415283,0.049361747563239404,0.19190519254123867
15,3.497819185256958,0.05709516040452545,0.21549494084494258
16,3.5359482765197754,0.06496465262158367,0.21613250160990755
17,3.573396682739258,0.07296105927841776,0.2403598106785764
18,3.611832618713379,0.08145496256966356,0.2403598106785764
19,3.6508586406707764,0.09040571799655459,0.21995786619969734
20,3.6899678707122803,0.09938675755978144,0.22633347384934704
21,3.729010581970215,0.1085799853150982,0.2320715207340318
22,3.769441604614258,0.11817627101651625,0.2582115120975955
23,3.8087713718414307,0.12788014509702214,0.23653444608878654
24,3.847503662109375,0.1367390519262104,0.22442079155445213
25,3.8847451210021973,0.14569558524753393,0.23079639920410183
26,3.9232826232910156,0.1549322468299639,0.24737297909319106
27,3.963671922683716,0.16476164068607227,0.23972224991361143
28,4.002586126327515,0.17389011617619726,0.22059542696466233
29,4.042502403259277,0.18334155604132485,0.22250810925955722
30,4.081072807312012,0.19230864896281807,0.25183590444794585
31,4.120140075683594,0.2021366481547531,0.22952127767417188
32,4.162250518798828,0.21138088077126704,0.21549494084494258
33,4.200127840042114,0.2199568700110021,0.21485723065167328
34,4.240189075469971,0.22888909632816132,0.2237830813611829
35,4.281846761703491,0.23843756497220703,0.24163478278020203
36,4.321974992752075,0.24753436166182283,0.21676991294656822
37,4.360167741775513,0.25599479301290795,0.21740747371153318
38,4.398067474365234,0.2646849454771195,0.22442064212614787
39,4.4370951652526855,0.27363251310018577,0.2320713713057275
40,4.474100828170776,0.2822654843332895,0.25438599807950146
41,4.512444734573364,0.29138838116672106,0.242272343545167
42,4.5520713329315186,0.3006591124025289,0.22442064212614787
43,4.589977025985718,0.30963457330906236,0.23270893207069246
44,4.62920355796814,0.3190577214152446,0.2492855119597817
45,4.668903827667236,0.3289056443810847,0.24163463335189778
46,4.708300352096558,0.3382084528928798,0.22697073575770343
47,4.745398044586182,0.3470876819714513,0.2295209788175633
48,4.783884525299072,0.3562834998173758,0.25056048406140735
49,4.824510335922241,0.3660192519361299,0.2448224371767226
50,4.863062381744385,0.3751349762109556,0.2174073242832289
51,4.901996374130249,0.3839444720808591,0.22059512810805376
52,4.939023971557617,0.3924419616514078,0.21676976351826394
53,4.9766786098480225,0.40099404236245667,0.2486478017665124
54,5.0169594287872314,0.4102139679748063,0.2473726802365825
55,5.056105136871338,0.4193394548988456,0.21485708122336902
56,5.095632076263428,0.42818620822595166,0.2193197077215152
57,5.131536245346069,0.4364448117473776,0.23015824072591973
58,5.167387247085571,0.44466854866446953,0.22760799766605985
59,5.204289436340332,0.4532250126057775,0.23398360531570953
60,5.2423505783081055,0.46198091352387616,0.24928506367486877
61,5.278937578201294,0.4704720274867752,0.2320709230208146
62,5.316883087158203,0.47924605903912754,0.2154943431317254
63,5.352860927581787,0.4877592883910613,0.2263328761361299
64,5.389577865600586,0.49652554967159057,0.23015824072591973
65,5.427874326705933,0.5055253175822882,0.25183530673472865
66,5.46622109413147,0.5148315131356473,0.25119774596976374
67,5.504677057266235,0.52401716985688,0.22378263307627003
68,5.540733814239502,0.5325762238887958,0.22952067996095477
69,5.578878879547119,0.541701910050574,0.23334604455074456
70,5.617103815078735,0.5506949038781439,0.25693579285444845
71,5.653251647949219,0.5591816346107839,0.2524728674996936
72,5.689816951751709,0.5678970902678551,0.21995726848648023
73,5.728130340576172,0.5766759035259446,0.21868214695655025
74,5.766549348831177,0.5856264597150965,0.2263328761361299
75,5.80498743057251,0.5943638315234634,0.23334604455074456
76,5.840870380401611,0.6026519222302689,0.23780896990549935
77,5.8788886070251465,0.611618417438545,0.2505601852047988
78,5.917295694351196,0.6205364978762316,0.22824555843102481
79,5.9556427001953125,0.6295004029939,0.23143336225584965
80,5.994488954544067,0.6384674959153932,0.2282454090027205
81,6.030490875244141,0.6469044172132703,0.23462101665237023
82,6.068790912628174,0.6560542111414738,0.259485886486004
83,6.107396125793457,0.6652450480439219,0.22888296976768546
84,6.144295692443848,0.6737712278488941,0.2225073621180358
85,6.182898759841919,0.6830674615153005,0.23334589512244025
86,6.223091125488281,0.6923194644036375,0.2435468673618798
87,6.259956359863281,0.7011056494580719,0.2556605218962142
88,6.297589302062988,0.7099390538566616,0.22059467982314088
89,6.336531639099121,0.7190061641231588,0.23207077359251033
90,6.375074625015259,0.7282344577205486,0.23844638124216
91,6.414670944213867,0.7376715524684644,0.24928491424656452
92,6.451616287231445,0.7466131429593591,0.23844638124216
93,6.489694356918335,0.7554675669394187,0.21931955829321095
94,6.529121398925781,0.7646562122267372,0.2327083343574753
95,6.565978527069092,0.7733544338193803,0.24035906353705497
96,6.605001926422119,0.782722891166193,0.24992247501152948
97,6.644367694854736,0.7920686354107537,0.21868199752824596
98,6.68299126625061,0.800917879209598,0.21995711905817592
99,6.722442865371704,0.8100665773302367,0.22569516594286063
100,6.761805057525635,0.8193389024679568,0.25757320419110913
101,6.801107883453369,0.8286582477120933,0.24673467118670464
102,6.837893009185791,0.8372632260428603,0.21294395064356125
