,times,positions,speeds
0,2.8969802856445312,0.0,0.0
1,2.934450626373291,3.3870415638764006e-05,0.0038253649789260265
2,2.971879720687866,0.00027016637415390584,0.007650729957852053
3,3.01055645942688,0.0009166928373761954,0.030602919831408212
4,3.048733711242676,0.0028867556011179514,0.06184340042778139
5,3.0879578590393066,0.0044882285476143344,0.038891212889042494
6,3.1258859634399414,0.006778466358011936,0.07523217649204575
7,3.1665360927581787,0.008481152075946508,0.05419267124820176
8,3.2061240673065186,0.011902661768678827,0.0994594855607146
9,3.243433952331543,0.015648331262848026,0.07905754730801492
10,3.2846875190734863,0.02067171237755483,0.1358004553898972
11,3.323303461074829,0.025591091392476728,0.1428136238045119
12,3.3631365299224854,0.031402457765132424,0.12241167932563285
13,3.402038335800171,0.03730826282609856,0.1587526429286361
14,3.441967487335205,0.04298335058524299,0.1702287366980056
15,3.4817726612091064,0.0486424993252633,0.16002776445856606
16,3.521878480911255,0.05434946512265599,0.12496192238549272
17,3.562276601791382,0.0603881617555695,0.09945949178689394
18,3.601188898086548,0.06513798945455852,0.1428136238045119
19,3.6407437324523926,0.06933214309933278,0.11476095014605323
20,3.679466962814331,0.07453483817918598,0.10647266020150861
21,3.7177720069885254,0.07753994099730055,0.14600142762933674
22,3.7561917304992676,0.08189826653905327,0.08415803342773467
23,3.79498028755188,0.08460570817502483,0.11412338938108826
24,3.8345377445220947,0.08934198770775835,0.11029802479129842
25,3.8748834133148193,0.09293304871642354,0.11794875397087806
26,3.915247678756714,0.09774224926164991,0.08543315495766463
27,3.955913543701172,0.10183020919150969,0.12496192238549272
28,3.995311737060547,0.10606002639157416,0.10392241714164874
29,4.03539514541626,0.11115712546973003,0.14663883896599741
30,4.075037717819214,0.11572285749783542,0.12878713754697826
31,4.114931583404541,0.12081278401738546,0.10455982847830941
32,4.1540608406066895,0.12635219087623578,0.1574773719704019
33,4.193985223770142,0.1312775470233292,0.13707542749152285
34,4.233484745025635,0.13622462008397931,0.09818422082865973
35,4.272319078445435,0.1417759812071727,0.1613027365601917
36,4.309659004211426,0.14627935182295498,0.15110176432075217
37,4.349795579910278,0.15123040963838605,0.11284811842285401
38,4.388998508453369,0.1568511054947694,0.10009690312355463
39,4.431713819503784,0.1616680763118188,0.13133738060683814
40,4.472430467605591,0.16571080927491388,0.08224520170453548
41,4.5106892585754395,0.17082882831567014,0.1255993337221534
42,4.550649166107178,0.17429476802421098,0.12878713754697826
43,4.591282844543457,0.17928726728936478,0.09690909929872979
44,4.630191326141357,0.18270319832540366,0.13133738060683814
45,4.668672561645508,0.18727171968185577,0.08160764093957051
46,4.710724115371704,0.1916276543707399,0.13133738060683814
47,4.748558521270752,0.19586683574453975,0.11284811842285401
48,4.790313482284546,0.20108307899064848,0.14217591361124263
49,4.8280510902404785,0.2051955451624116,0.11986128683746866
50,4.867821455001831,0.2100836438523024,0.08288276246950045
51,4.90673303604126,0.21495460809663475,0.13771298825648784
52,4.945966482162476,0.21933604521611746,0.1275120160170483
53,4.985684633255005,0.2244337420074905,0.08224520170453548
54,5.025460720062256,0.2291692245892678,0.133887623666698
55,5.064664602279663,0.2336871395600008,0.11794860454257379
56,5.102520704269409,0.2391416711420152,0.11093543612795911
57,5.142375230789185,0.24327645194055206,0.12942469831194323
58,5.180962085723877,0.24791550345662844,0.0943588562388699
59,5.220484733581543,0.2531602376994215,0.15683981120543694
60,5.2602996826171875,0.2575149769618713,0.14345103514117258
